artist_name,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url
Jonas Munk Lindbo,,,,,,,,,,,,
ChrisandQueen,,,,,,,,,,,,
Frank Lucas,,,,,,,,,,,,
The Homies,,,,,,,,,https://twitter.com/playthehomies,playthehomies,,
Neibiss,,,,,,,,,,,,
Lafz,,,,,,,,,,,,
2026-11-05 00:00:00,,,,,,,,,,,,
Hollis l'Infâme,,,,,,,,,,,,
Ernes H,,,,,,,,,,,,
sadgods,,,,,,,https://soundcloud.com/iamsadgods,iamsadgods,,,,
Jered Sanders,,,,,,,,,,,,
Mugzz,,,,,,,,,,,,
Glasear,,,,,,,,,,,,
Ateriko,,,,,,,,,,,,
Lusso,,,,,,,,,,,,
Dyler,,,,,,,,,,,,
BeatBoyBenji,,,,,,,,,,,,
KnightTheProducer!,,,,,,,https://soundcloud.com/antonio-mcmurrian,antonio-mcmurrian,,,,
Irys,,,,,,,,,,,,
Tito ACK,,,,,,,,,,,,
Inoffiziell.Goldenboy,,,,,,,,,,,,
Krispel,,,,,,,,,,,,
Garry Topor,,,,,,,,,,,,
JAWS,,,,,,,,,,,,
ushira,,,,,,,,,,,,
Jumal x10 Lavis,,,,,,,,,,,,
RONIN.,,,,,,,,,,,https://www.facebook.com/ronintheband,https://www.ronintheband.com/
Godson,,,,,,,,,,,,
Rebecca Jean Rossi,,,,,,,,,,,,
Bunnies,,,,,,,,,,,,
Paolo Ceccarini,,,,,,,,,,,,
Godot Ken,,,,,,,,,,,,
vriinigga,,,,,,,,,,,,
Elio,,,,,,,,,,,,
Enomoney,,,,,,,,,,,,
Dj Rectangle,https://www.instagram.com/dj_rectangle/,dj_rectangle,,,,,,,https://twitter.com/djrectangle,djrectangle,https://www.facebook.com/itsdjrectangle,http://www.djrectangle.com/
Filest,,,,,,,,,,,,
Sagath,,,,,,,,,,,,
yermo7,,,,,,,,,,,,
Iconic Savvy,,,,,,,,,,,,
Nowaczkiewicz,,,,,,,,,,,,
Rach,,,,,,,,,,,,
Đỗ Hoàng Hiệp,,,,,,,,,,,,
snice1,https://www.instagram.com/dasnice1/,dasnice1,,,,,https://soundcloud.com/ecstatix,ecstatix,,,https://www.facebook.com/snice1cgn,
daszi,,,,,,,,,,,,
Plump DJs,,,,,,,,,,,,http://plumpdjs.co.uk/
Fast Life Sharky,,,,,,,,,,,,
ENTRO//,,,,,https://music.youtube.com/channel/UCkrViaRzwDNAPKz8oqFxt0A,UCkrViaRzwDNAPKz8oqFxt0A,,,,,,
Yung Tide,https://www.instagram.com/tidez/,tidez,,,,,,,,,,
J1Hunnit,,,,,https://www.youtube.com/J1Hunnit4,J1Hunnit4,,,,,,
Hypnosis Mic -D.R.B.- (Buster Bros!!!),,,,,,,,,,,,
Verum,,,,,,,https://soundcloud.com/verumsounds,verumsounds,,,,
Jay Alan,https://www.instagram.com/TheJayAlan/,TheJayAlan,,,,,,,,,,https://www.jayalanmusic.com/
ASMAI,,,,,,,,,,,,
Eskimo Supreme,,,,,,,,,,,,
Luana Camarah,,,,,,,,,,,https://www.facebook.com/luanacamarah,
DJ Battle,,,,,,,,,,,,
OMG SPARK,,,,,,,,,,,,
Damn Skippy,https://www.instagram.com/damnskippymusic/,damnskippymusic,,,https://www.youtube.com/user/damnskippymusic,damnskippymusic,https://soundcloud.com/alexveazey,alexveazey,,,https://www.facebook.com/damnskippymusic,
SMOKE,,,,,,,,,,,,
Rahul Vishwa,,,,,,,,,,,,
Instinto 26,,,,,,,,,,,,
Pablo An,,,,,,,,,,,,
Darwish,,,,,,,https://soundcloud.com/darwishmusicofficial,darwishmusicofficial,,,,
Holyrina,,,,,,,,,,,,
Kidx,https://www.instagram.com/soskidx/,soskidx,https://www.tiktok.com/@soskidx,soskidx,https://www.youtube.com/channel/UCooDhGJ3jwz8k2x5PnkEAwg,UCooDhGJ3jwz8k2x5PnkEAwg,https://soundcloud.com/soskidx,soskidx,,,,
Swat,,,,,,,,,,,,
Kfé,,,,,,,,,,,https://www.facebook.com/kouzinsdefait,
Supa Dupa Humble,,,,,,,,,,,,
Vandebo,,,,,,,,,,,,
5L,,,,,,,https://soundcloud.com/omg5l,omg5l,,,,
Poundside Pop,,,,,,,,,,,,
Tauro Boys,,,,,,,,,,,,
Another Bad Creation,,,,,,,,,,,,
stillsilent.,,,,,,,,,,,,
Rekover Jet,,,,,,,https://soundcloud.com/rekoverjet,rekoverjet,,,,
DiFi,,,,,,,,,,,,
DJ Icey,,,,,,,,,,,,http://www.djicey.com/
Nichess One,,,,,,,,,,,,
Veertien,,,,,,,,,,,,
ML Studio Oficial,,,,,,,,,,,,
NickyDiesel,,,,,https://music.youtube.com/channel/UCfA66qtZ9WFDoje44wXO_Lg,UCfA66qtZ9WFDoje44wXO_Lg,,,,,,
Hanafi,,,,,,,,,,,,
Wezley Wiz,,,,,,,,,,,,
Petros,,,,,,,,,,,,
TomFatKi,,,,,,,,,,,,
Aikko,,,,,,,https://soundcloud.com/user-372162825,user-372162825,https://twitter.com/aikkokbs,aikkokbs,,
Chris O'Bannon,,,,,,,,,,,,
Shoo42,,,,,,,,,,,,
ICE BAHN,https://www.instagram.com/ice_bahn/,ice_bahn,,,https://music.youtube.com/channel/UCKWavaX1ge9-4co6JYRi0Bw,UCKWavaX1ge9-4co6JYRi0Bw,,,https://twitter.com/ICE_BAHN,ICE_BAHN,https://www.facebook.com/IceBahn,http://www.icebahn.com/
Beo Lil Kenny,,,,,,,,,,,,
Samba KF,,,,,,,,,,,,
ETERNVL SVDNESS,,,,,,,,,,,,
NK,https://www.instagram.com/pink/,pink,https://www.tiktok.com/@pinkofficial,pinkofficial,https://www.youtube.com/channel/UCE5yTn9ljzSnC_oMp9Jnckg,UCE5yTn9ljzSnC_oMp9Jnckg,https://soundcloud.com/official-p-nk,official-p-nk,https://twitter.com/Pink,Pink,https://www.facebook.com/pink,http://www.pinkspage.com/
АЛФЁРОВ,,,,,,,,,,,,
Woodboy Gee,,,,,,,,,,,,
Caddillac Tah,,,,,,,,,,,,
DontGottaTalk,,,,,,,,,,,,
BRY,,,,,https://www.youtube.com/bribry,bribry,,,,,,http://bryontour.com/tablet/index.html
Tuamie,,,,,,,,,,,,
Djjam305,,,,,,,,,,,,
Vnuk,,,,,,,,,,,,
Kapasiteettiyksikkö,,,,,,,,,,,,
RTM,,,,,,,https://soundcloud.com/rtm_records,rtm_records,,,,
Raleigh,,,,,,,,,,,,
Jony Shelby,,,,,,,,,,,,
Purplape,,,,,,,,,,,,
CESF,,,,,,,,,,,,
Tye Harris,https://www.instagram.com/tyeharris32/,tyeharris32,https://www.tiktok.com/@tyeharris32,tyeharris32,https://www.youtube.com/channel/UCxewZkq1eJpsfYJkFzXvg8w,UCxewZkq1eJpsfYJkFzXvg8w,,,https://twitter.com/TYEHARRIS32,TYEHARRIS32,,
Lingo M,,,,,,,,,,,,
Y2,,,,,,,,,,,,
Shaybo,,,,,,,,,,,,
reivilose,https://www.instagram.com/reivilose/,reivilose,,,,,,,,,,
Ayce Comet,,,,,,,,,,,,
Lil D Nasty,,,,,,,,,,,,
Lon,,,,,,,,,,,,
Nas Ebk,,,,,,,,,,,,
The Musalini,,,,,,,,,,,,
Dimitri Onixx,,,,,,,,,,,,
The Zane,,,,,,,,,,,,
DreamLlifeRizzy,,,,,,,,,,,,
Gifta,,,,,,,,,,,,
Iba One,,,,,,,,,,,,
Gio Genesis,,,,,,,,,,,,
Dwen,,,,,,,,,,,,
White,,,,,https://www.youtube.com/user/BarryWhiteVEVO,BarryWhiteVEVO,,,,,https://www.facebook.com/BarryWhite,http://www.barrywhite.us/
lusgardd,,,,,,,,,,,,
Yunosa,,,,,,,,,,,,
Amin Tijay,,,,,,,,,,,,
VoidedLegacy,,,,,,,,,,,,
אברהם לגסה,,,,,,,,,,,,
Don Markese,,,,,,,,,,,,
Reggie Mills,,,,,,,,,,,,
Ambush,,,,,https://www.youtube.com/user/ambushsweden,ambushsweden,,,,,https://www.facebook.com/Ambushsweden,http://ambushsweden.com/
Kirame,,,,,,,,,,,,
TORONTOKYO,,,,,,,,,,,,
Redisto,,,,,,,,,,,,
Mikey Rotten,https://www.instagram.com/mikeyrotten/,mikeyrotten,,,,,https://soundcloud.com/mikeyrotten,mikeyrotten,https://twitter.com/akamikeyrotten,akamikeyrotten,,
Adelbert,,,,,,,,,,,,http://www.adelbert-von-deyen.de/
SONNY,,,,,,,,,,,,
illkira,,,,,,,,,,,,
Santino Jones,,,,,,,,,,,,
Azan,,,,,,,,,,,,
Chaman,,,,,,,,,,,,
Cladge,,,,,,,,,,,,
El Momo,,,,,,,,,,,,
AGO,,,,,,,,,,,,
Brown Shady,,,,,,,,,,,,
Carabide,,,,,,,,,,,,
Østkyst Hustlers,,,,,,,,,,,,http://hustlers.dk/
BillboardBilly,,,,,,,,,,,,
Klode Chill,,,,,,,,,,,,
lobonabeat!,,,,,,,,,,,,
Jnr Slice,,,,,,,,,,,,
Ottomanbeats,,,,,,,,,,,,
*JustUnique*,,,,,,,,,,,,
Feerix,,,,,,,,,,,,
Arsaphe,,,,,,,,,,,,
FRANS CEO,,,,,,,,,,,,
Seydo,,,,,,,,,,,,
Castellanos,,,,,,,,,,,,
Beautiful Eulogy,,,,,,,,,,,,
Foolie $urfin,,,,,,,https://soundcloud.com/fooliesurfin,fooliesurfin,,,,
Reign,,,,,,,,,,,,http://reign-official.com/
Maurício DTS,,,,,,,,,,,,
Ambrxse,,,,,,,,,,,,
Lil Noodle,,,,,,,,,,,,
Anibal Kerpel,,,,,,,,,,,,
Jeff DevilFish,,,,,,,,,,,,
AWE,,,,,,,,,,,,
S S,https://www.instagram.com/_svnbrg_/,_svnbrg_,,,,,https://soundcloud.com/gewissheit,gewissheit,,,https://www.facebook.com/ssssavenberg,
Lil Seeto,https://www.instagram.com/lilseeto/,lilseeto,,,https://www.youtube.com/lilseeto,lilseeto,,,https://twitter.com/seeto253,seeto253,,
Ear Drummers,,,,,,,,,,,,
Ivo Wosco,,,,,,,,,,,,
Evilmane,,,,,,,,,,,,
WHYTYLXR,,,,,,,,,,,,
K Check,,,,,,,,,,,,
Maj4l,,,,,,,,,,,,
Bloody!,https://www.instagram.com/theofficialmbv/,theofficialmbv,,,https://www.youtube.com/user/TheOfficialMBV,TheOfficialMBV,https://soundcloud.com/thisismbv,thisismbv,https://twitter.com/theofficialmbv,theofficialmbv,https://www.facebook.com/mybloodyvalentine,http://www.mybloodyvalentine.org/
WILLIE G,,,,,,,,,,,,
Herrasmiesliiga,,,,,,,,,,,https://www.facebook.com/Herrasmiesliiga,
unisature,,,,,,,,,,,,
GENJUTSU,,,,,,,,,,,,
Dj Pere,,,,,,,,,,,,
Hala Al Turk,,,,,,,,,,,,
#1dk,,,,,,,,,,,,
LilSccrt,,,,,,,,,,,,
Michael Emenau,,,,,,,,,,,,
EAST RICH,,,,,,,,,,,,
Mike Miller,,,,,,,,,,,,
PTM Hud,,,,,,,,,,,,
KAUN,,,,,,,,,,,,
Million Dolla Mouthpiece,,,,,,,,,,,,
Kalibrados,,,,,,,,,,,,
Profit Za3im,,,,,,,,,,,,
Vuem,,,,,,,,,,,,
La Bruja en el Beat,,,,,,,,,,,,
Diloman,https://www.instagram.com/diloman_offiziell/,diloman_offiziell,,,,,,,,,https://www.facebook.com/DilomanOffiziell,
Xansei,https://www.instagram.com/yungxansei/,yungxansei,,,,,,,https://twitter.com/yungxansei,yungxansei,,
Big Kuntry King,,,,,,,,,https://twitter.com/BigKuntryKing,BigKuntryKing,,http://www.bigkuntryking.com/
YoungLee,,,,,,,,,,,,
Al Gear,https://www.instagram.com/algearplus/,algearplus,,,,,,,https://twitter.com/AlGearofficial,AlGearofficial,https://www.facebook.com/algear,
DJ LKM,,,,,,,,,,,,
Azure Wrath,https://www.instagram.com/azure.krepboi/,azure.krepboi,,,,,https://soundcloud.com/azure-wrath,azure-wrath,,,,
Solho,,,,,,,,,,,,
Kayoh,https://www.instagram.com/kayohofficial/,kayohofficial,,,,,https://soundcloud.com/kayohofficial,kayohofficial,https://twitter.com/kayohofficial,kayohofficial,https://www.facebook.com/kayohofficial,
Nego Max,,,,,,,,,,,,
Angel Serna,,,,,,,,,,,,
Rem,https://www.instagram.com/rem/,rem,,,https://www.youtube.com/channel/UC7eaRqtonpyiYw0Pns0Au_g,UC7eaRqtonpyiYw0Pns0Au_g,https://soundcloud.com/remhq,remhq,https://twitter.com/remhq,remhq,https://www.facebook.com/REMhq,https://remhq.com/
MightyMacFluff,https://www.instagram.com/miggedymighty/,miggedymighty,,,,,,,,,https://www.facebook.com/Mightymacfluff,
Creative Self,,,,,,,,,,,,
Louis XIV,,,,,,,,,,,,http://www.louisxiv.net/
No Label,,,,,,,,,,,,
Nicky Nice,,,,,,,,,,,,
Daniel Mundos,,,,,,,,,,,,
Luzock,,,,,,,,,,,,
John Boye,,,,,,,,,,,,
JAYRoll,,,,,,,,,,,,
Jama MW,,,,,,,,,,,,
Rolling Loud,,,,,,,,,,,,
49ers,,,,,,,,,,,,
Drag-On,,,,,https://www.youtube.com/user/DragOnVEVO,DragOnVEVO,,,,,,
Espaço Rap,,,,,,,,,,,,
Goldenboy Countup,https://www.instagram.com/goldenboy_countupboy/,goldenboy_countupboy,,,https://www.youtube.com/channel/UC4XVmgevhi1y0RMHB0_2C6Q,UC4XVmgevhi1y0RMHB0_2C6Q,,,https://twitter.com/goldenboyfcf,goldenboyfcf,https://www.facebook.com/goldenboycountup,
Archie,,,,,,,,,,,,
DJ Shine India,,,,,,,,,,,,
Tal Tirangel,,,,,,,,,,,,
Benzino,,,,,,,,,,,,
Leksiu,,,,,,,,,,,,
sundwn,,,,,,,,,,,,
batusantana,,,,,,,,,,,,
alikral,,,,,,,,,,,,
Bølgen,,,,,,,,,,,,
Air Magno,,,,,,,,,,,,
Dylan Owen,,,,,,,,,,,,
Relit,,,,,,,,,,,,
Marlene Soeren,,,,,,,,,,,,
Faith Lofi,https://www.instagram.com/faithlofi/,faithlofi,,,,,,,,,,
BLACK PRINCE,,,,,,,,,,,,
Bossy Bo,,,,,,,,,,,,
TOCCHI,,,,,,,,,https://twitter.com/TOCCHI_SAPPORO,TOCCHI_SAPPORO,,
Derrick Milano,https://www.instagram.com/derrickmilano/,derrickmilano,,,,,https://soundcloud.com/derrickmilano,derrickmilano,https://twitter.com/DerrickMilano,DerrickMilano,,http://www.derrickmilano.com/
Ranan Dika,,,,,,,,,,,,
Matt Mendo,,,,,,,,,,,,
Laflov,,,,,https://music.youtube.com/channel/UCO95XkZIX4HvYI-cv7SqGTA,UCO95XkZIX4HvYI-cv7SqGTA,https://soundcloud.com/laflov,laflov,,,,
Vec,,,,,,,,,,,,
lj,,,,,,,,,,,,
E4GL3,,,,,,,,,,,,
Von Storm,https://www.instagram.com/vonstorm/,vonstorm,,,https://www.youtube.com/@vonst0rm,@vonst0rm,https://soundcloud.com/vonstorm,vonstorm,,,https://www.facebook.com/vonst0rm,
YarbCrew,,,,,,,,,,,,
Beltran,,,,,,,,,,,,
Coimbra,,,,,,,,,,,,
Slim Ans,,,,,,,,,,,,
LZ da França,,,,,,,,,,,,
4KT Reaper,,,,,,,,,,,,
Shep,,,,,https://www.youtube.com/channel/UCp2BOUbJatgrkGgNN_5Trug,UCp2BOUbJatgrkGgNN_5Trug,https://soundcloud.com/shepy2,shepy2,https://twitter.com/shepysmusic,shepysmusic,,
amltomi,,,,,,,,,,,,
Jewl$,,,,,,,,,,,,
YBN LIL BRO,,,,,,,,,,,,
RFA17,,,,,,,,,,,,
Kosjusz,,,,,,,,,,,,
Amado Tovar,,,,,,,,,,,,
Tokyo Jetz,https://www.instagram.com/tokyojetz/,tokyojetz,,,https://www.youtube.com/channel/UCTV1_W7FMdZRr_cYMKcG6Jg/,UCTV1_W7FMdZRr_cYMKcG6Jg,https://soundcloud.com/tokyojetz01,tokyojetz01,https://twitter.com/realtokyojetz,realtokyojetz,https://www.facebook.com/REALTOKYOJETZ,https://www.tokyojetz.com/
NSD,,,,,,,,,,,https://www.facebook.com/nsdofficiel91,
Tenderlonious,,,,,,,,,,,,
BLAZER 993,,,,,,,,,,,,
Unmei dai,,,,,,,,,,,,
sheo,https://www.instagram.com/sheopl/,sheopl,,,https://www.youtube.com/channel/UCkBY1Nex9ZexgSnzlMctNlg,UCkBY1Nex9ZexgSnzlMctNlg,,,,,,
D'ay,,,,,,,,,,,,
THE MOYS,,,,,,,,,,,,
Robbahollow,,,,,,,,,,,,
pyaniX,,,,,,,,,,,,
Flowker Slick,,,,,,,,,,,,
Koji Koi,,,,,,,,,,,,
Baby Osamaa,,,,,,,,,,,,
Pokój z widokiem na wojnę,,,,,,,,,,,,
bryalle,,,,,,,,,,,,
Jea,,,,,,,,,,,,
Chaboom,,,,,,,,,,,,
Saké,https://www.instagram.com/saknoel/,saknoel,,,https://www.youtube.com/channel/UCs9eOvSyRtDaY7fSUiRdCEQ,UCs9eOvSyRtDaY7fSUiRdCEQ,https://soundcloud.com/saknoelbarcelona,saknoelbarcelona,https://twitter.com/saknoel,saknoel,https://www.facebook.com/sak.moguda,https://mn2s.com/booking-agency/dj-roster/sak-noel/
Kreisais Krasts,https://www.instagram.com/kreisaiskrastsriga/,kreisaiskrastsriga,,,https://www.youtube.com/@kreisaiskrastsriga,@kreisaiskrastsriga,,,,,https://www.facebook.com/kreisaiskrastsriga,
Ologo,,,,,,,,,,,,
Piyush Shah,,,,,,,,,,,,
Adi Medici,,,,,,,,,,,,
Scara ko,,,,,,,,,,,,
uChill,,,,,,,,,,,,
Ucef,,,,,,,,,,,,
KCHAZE,,,,,,,,,,,,
Donvtello,https://www.instagram.com/donvtello_808/,donvtello_808,,,,,,,,,,
Niyah DeNae,,,,,,,,,,,,
YNW Bortlen,,,,,,,,,,,,
HashFinger,,,,,,,,,,,,
Winnipeg's Most,,,,,,,,,https://twitter.com/winnipegsmost,winnipegsmost,https://www.facebook.com/winnipegsmost,
Trace.,,,,,,,,,,,,
iceton,,,,,,,,,,,,
JASHA,,,,,,,,,,,,
coco这个李文,,,,,,,,,,,,
Strugglechildd,,,,,,,,,,,,
Kay Hound,,,,,,,,,,,,
Jesse James Solomon,,,,,,,,,,,,
Ritmo Real,,,,,,,,,,,,
NueBoo,,,,,https://music.youtube.com/channel/UCY7fjM5GDPicplzwVwr3JFw,UCY7fjM5GDPicplzwVwr3JFw,,,,,,
Qounfuzed,https://www.instagram.com/qounfuzedzw/,qounfuzedzw,,,,,,,,,,
Damnnnsolo,,,,,,,,,,,,
La Rumeur,,,,,,,,,,,,
Split Second,https://www.instagram.com/a.split.second.band/,a.split.second.band,,,,,,,,,https://www.facebook.com/asplitsecondmusic,https://web.archive.org/web/20181103182659/http://www.micrart.com:80/ass/assindex.htm
LIOUBA,,,,,,,,,,,,
Brief Talk,,,,,,,,,,,,
Stunt N Dozier,,,,,,,,,,,,
SHIZO,,,,,,,,,,,,
Eren Aydın,,,,,,,,,,,,
Quest MW,,,,,,,,,,,,
T.F,,,,,,,,,,,,
Atiø,,,,,,,,,,,,
razz,,,,,,,,,,,,
Keni Can Fly,,,,,,,,,,,,
Miles Powers,,,,,,,,,,,,
Justindaproducer,,,,,,,,,,,,
Buster,,,,,,,,,,,https://www.facebook.com/princebusterska,
BUSTER,,,,,,,,,,,https://www.facebook.com/princebusterska,
Karn,,,,,,,,,,,,
Kee Rooz,,,,,,,,,,,,
Slowdog,,,,,,,,,,,,
H.LLS,,,,,,,,,,,,
Varsity,https://www.instagram.com/varsitytunes/,varsitytunes,,,https://www.youtube.com/channel/UCmf08moPNUS-crSLJJ2iQuQ,UCmf08moPNUS-crSLJJ2iQuQ,https://soundcloud.com/varsitytunes,varsitytunes,,,https://www.facebook.com/VARSITYtunes,http://www.varsitytunes.com/
Ludi Srbi,,,,,,,,,,,,
Bobo Armani,https://www.instagram.com/boboarmani/,boboarmani,,,https://www.youtube.com/channel/UCadNFixvwfB_aAII7qX4UKg,UCadNFixvwfB_aAII7qX4UKg,,,,,,
Dogor,,,,,,,,,,,,
CLOUD SOUNDS,,,,,,,,,,,,
Slam53,,,,,,,,,,,,
GoodFinesse,https://www.instagram.com/goodfinesse/,goodfinesse,,,,,https://soundcloud.com/good_finesse,good_finesse,https://twitter.com/goodfinesse,goodfinesse,,
EBK Osama,,,,,,,,,,,,
Põhja-Tallinn,,,,,,,,,,,,
Kid MC,,,,,,,,,,,,
Rat Ascopata,,,,,,,,,,,,
Vlntna B,https://www.instagram.com/vlntnab/,vlntnab,,,,,,,,,,
Faranak Shahroozi,https://www.instagram.com/faranakmusic/,faranakmusic,,,https://www.youtube.com/channel/UCdYgkPhfe-lA1V8FfQUd_Hg,UCdYgkPhfe-lA1V8FfQUd_Hg,https://soundcloud.com/faranak2021,faranak2021,,,https://www.facebook.com/faranakmusic,https://faranakmusic.com/
Floke Rose,,,,,,,,,,,,
Hitech,https://www.instagram.com/hitechdetroit/,hitechdetroit,,,,,,,,,,
Formz,,,,,,,,,,,,
Lena Osińska,,,,,,,,,,,,
Issa The Kid,,,,,,,,,,,,
Darom Dabro,,,,,,,,,,,,
Paisano,,,,,,,,,,,,
KHAAY,,,,,,,,,,,,
LUXID AXID,https://www.instagram.com/luxid_axid/,luxid_axid,,,https://www.youtube.com/channel/UC6nMNhXV1_u_ZIhmuWs1EwA,UC6nMNhXV1_u_ZIhmuWs1EwA,https://soundcloud.com/luxidaxid,luxidaxid,,,,
Emilie Kirsstadt,,,,,,,,,,,,
Vince Keys,,,,,,,,,,,,
BAO,,,,,,,,,,,,
Goss Vinyard,,,,,,,,,,,,
Dogge Doggelito,,,,,,,,,,,,
RealXman,,,,,,,,,,,,
Wakai,,,,,,,,,,,,
Brody Brown,,,,,,,,,,,,
Alexcis,,,,,,,,,,,,
Lil Faso,,,,,,,,,,,,
Elite Force,,,,,,,https://soundcloud.com/elite-force,elite-force,https://twitter.com/eliteforce,eliteforce,https://www.facebook.com/djeliteforce,http://www.eliteforcemusic.com/
Lostboy Carlos,https://www.instagram.com/lostboy_carlos/,lostboy_carlos,,,https://www.youtube.com/@lostboycarlos,@lostboycarlos,https://soundcloud.com/user-717661307,user-717661307,,,,
Sxturn,,,,,,,,,,,,
Curly Savv,,,,,,,,,,,,
Alex Guesta,https://www.instagram.com/alexguesta/,alexguesta,,,https://www.youtube.com/user/Alexguesta,Alexguesta,https://soundcloud.com/alexguesta,alexguesta,https://twitter.com/alexguesta,alexguesta,https://www.facebook.com/alexguesta.official,http://www.alexguesta.com/
Darrell Medellin,,,,,,,,,,,,
BUNTAI,,,,,,,,,,,,
Zimbaisthekey,,,,,,,,,,,,
'T Hof Van Commerce,,,,,https://www.youtube.com/channel/UCPlgV9sR-pnl7sHilpINQsg,UCPlgV9sR-pnl7sHilpINQsg,,,,,https://www.facebook.com/hofvancommerce,http://www.thofvancommerce.be/
F.O.,,,,,,,,,,,,
Val Fritz,,,,,,,,,,,,
Kalin Jones,,,,,https://www.youtube.com/channel/UCSv-IqsIzVmW5TfRv_Ql68g,UCSv-IqsIzVmW5TfRv_Ql68g,https://soundcloud.com/kalin-jones,kalin-jones,,,,http://www.kalinjones.com/
Ricky Hombre Libre,,,,,,,,,https://twitter.com/RickyLibre,RickyLibre,,
jowam,,,,,,,,,,,,
Theo,,,,,,,,,,,https://www.facebook.com/pages/Theo-Parrish/112851338727072,
8d Effect,,,,,,,,,,,,
Paradoxx,,,,,,,,,,,,http://www.paradoxxmuzic.htmlplanet.com/
midnight alpha.,,,,,,,,,,,,
Chio,,,,,,,,,,,,
NARXYAN,,,,,,,,,,,,
Fox Szn,,,,,,,,,,,,
Zock,,,,,https://music.youtube.com/channel/UC--cp4eUu7Nc3_2yuGzxvcA,UC--cp4eUu7Nc3_2yuGzxvcA,,,,,,
Loza Alexander,,,,,,,,,,,,
1621,https://www.instagram.com/1621ph/,1621ph,,,,,,,,,https://www.facebook.com/share/17aag79FPP?mibextid=wwXIfr,
ReptileLegit,https://www.instagram.com/reptilelegit/,reptilelegit,,,https://www.youtube.com/channel/UCNZAKOTCoa9AAPL2MWaWQQA/,UCNZAKOTCoa9AAPL2MWaWQQA,https://soundcloud.com/reptile-legit,reptile-legit,https://twitter.com/reptilelegit,reptilelegit,,
Garfio R,,,,,,,,,,,,
Nexus,,,,,,,,,,,,http://www.nexusarea.com.ar/
Tdot Illdude,,,,,,,,,,,,
Peace Orchestra,,,,,,,,,,,,
GERO,,,,,,,,,https://twitter.com/Gero2525,Gero2525,,http://nbcuni-music.com/gero/
Top 38,,,,,,,,,,,,
Black Versatil,,,,,,,,,,,,
Sunnahthesage,,,,,,,,,,,,
Mac Irv,,,,,,,,,,,https://www.facebook.com/pages/Mac-Irv/207265935976443,http://macirvmusic.com/
Unwound818,,,,,,,,,,,,
Âme Enterprise,,,,,,,,,,,,
Paw,,,,,https://www.youtube.com/channel/UCSVSJ1OCSv5ClFgKFTHIDew,UCSVSJ1OCSv5ClFgKFTHIDew,,,https://twitter.com/pawpatrol,pawpatrol,,https://pawpatrolandfriends.com/
ytax,,,,,,,,,,,,
Mommy Son,,,,,,,,,,,,
Papi Trujillo,https://www.instagram.com/papi_true/,papi_true,,,,,https://soundcloud.com/southclassic,southclassic,https://twitter.com/papa_trujillo,papa_trujillo,,
Marcotic,,,,,,,,,,,,
eRRdeKa,https://www.instagram.com/errdeka_eyeslow/,errdeka_eyeslow,,,,,,,https://twitter.com/eRRdeKa,eRRdeKa,https://www.facebook.com/eRRdeKa,http://www.errdeka.de/
Mark Tembo,https://www.instagram.com/tembobeats/,tembobeats,,,,,,,,,,
Løu,,,,,,,,,,,,
Inf,https://www.instagram.com/infbeats/,infbeats,,,https://music.youtube.com/channel/UCT-RC_NJPVs24Qk0sGmZleQ,UCT-RC_NJPVs24Qk0sGmZleQ,,,,,,
Landstrip Chip,,,,,,,,,,,,
J.beatsfr,,,,,,,,,,,,
User2222,https://www.instagram.com/deadbart/,deadbart,,,,,https://soundcloud.com/user-22222222222222222,user-22222222222222222,,,,
Fididifiw,,,,,https://music.youtube.com/channel/UCE_tuOmf2Qpo0F7VEQC_jMA,UCE_tuOmf2Qpo0F7VEQC_jMA,,,,,,
Lou Maxence,,,,,,,,,,,,
Monewaypeso,,,,,,,,,,,,
Palmowski,,,,,,,,,,,,
Sandra Forster,,,,,,,,,,,,
Jhef,,,,,,,,,,,,
Amaru,,,,,,,,,,,,
D.J. O.G. Style,,,,,,,,,,,,
Jarsen,,,,,,,,,,,,
Albanian Drill,,,,,,,,,,,,
Snoobie92,,,,,,,,,,,,
Młody,,,,,,,,,,,,
Duplici,,,,,,,,,,,,
Ghost in my hoodie,,,,,,,,,,,,
DJ Teddy-O,,,,,,,,,,,,
Dostrescinco,,,,,,,,,https://twitter.com/dostrescincorap,dostrescincorap,https://www.facebook.com/DostrescincoOficial,
Jeunesaint,,,,,,,,,,,,
Tapri Grams,,,,,,,,,,,,
Kevin Spears,,,,,,,,,,,,
Dawkins Nathaniel,,,,,,,,,,,,
Botje,,,,,,,,,,,,
Rymez,,,,,,,,,,,,
Gardella,https://www.instagram.com/gardellaaa/,gardellaaa,,,,,https://soundcloud.com/gardella,gardella,https://twitter.com/Gardellaaaa,Gardellaaaa,,
SHEPIL,,,,,,,,,,,,
Babystacxzz,,,,,,,,,,,,
Daddex,,,,,,,,,,,,
sadtoi,,,,,,,,,,,,
Dvrkskyy,,,,,,,,,,,,
Lofi Sleep Chill & Study,,,,,,,,,,,,
